status,reason,category,subcategory,prefab_name,prefab_path,canonical_path,width,height,depth
"placed","","Rocks","RocksOther","PP_Stone_Crystal_02_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_02_Copper.prefab","",0.639,0.553,0.633
"placed","","Rocks","RocksOther","PP_Stone_Crystal_02_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_02_Gold.prefab","",0.639,0.553,0.633
"placed","","Rocks","RocksOther","PP_Stone_Crystal_02_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_02_Green.prefab","",0.639,0.553,0.633
"placed","","Rocks","RocksOther","PP_Stone_Crystal_02_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_02_Iron.prefab","",0.639,0.553,0.633
"placed","","Rocks","RocksOther","PP_Stone_Crystal_02_Mined","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_02_Mined.prefab","",0.639,0.402,0.633
"placed","","Rocks","RocksOther","PP_Stone_Crystal_02_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_02_Red.prefab","",0.639,0.553,0.633
"placed","","Rocks","RocksOther","PP_Stone_Crystal_02_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_02_Silver.prefab","",0.639,0.553,0.633
"placed","","Rocks","RocksOther","PP_Stone_Crystal_03_Blue","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_03_Blue.prefab","",0.719,0.324,0.738
"placed","","Rocks","RocksOther","PP_Stone_Crystal_03_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_03_Copper.prefab","",0.719,0.324,0.738
"placed","","Rocks","RocksOther","PP_Stone_Crystal_03_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_03_Gold.prefab","",0.719,0.324,0.738
"placed","","Rocks","RocksOther","PP_Stone_Crystal_03_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_03_Green.prefab","",0.719,0.324,0.738
"placed","","Rocks","RocksOther","PP_Stone_Crystal_03_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_03_Iron.prefab","",0.719,0.324,0.738
"placed","","Rocks","RocksOther","PP_Stone_Crystal_03_Mined","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_03_Mined.prefab","",0.719,0.315,0.734
"placed","","Rocks","RocksOther","PP_Stone_Crystal_03_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_03_Red.prefab","",0.719,0.324,0.738
"placed","","Rocks","RocksOther","PP_Stone_Crystal_03_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_03_Silver.prefab","",0.719,0.324,0.738
"placed","","Rocks","RocksOther","PP_Stone_Crystal_04_Blue","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_04_Blue.prefab","",0.719,0.339,0.738
"placed","","Rocks","RocksOther","PP_Stone_Crystal_04_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_04_Copper.prefab","",0.719,0.339,0.738
"placed","","Rocks","RocksOther","PP_Stone_Crystal_04_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_04_Gold.prefab","",0.719,0.339,0.738
"placed","","Rocks","RocksOther","PP_Stone_Crystal_04_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_04_Green.prefab","",0.719,0.339,0.738
"placed","","Rocks","RocksOther","PP_Stone_Crystal_04_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_04_Iron.prefab","",0.719,0.339,0.738
"placed","","Rocks","RocksOther","PP_Stone_Crystal_04_Mined","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_04_Mined.prefab","",0.719,0.315,0.734
"placed","","Rocks","RocksOther","PP_Stone_Crystal_04_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_04_Red.prefab","",0.719,0.339,0.738
"placed","","Rocks","RocksOther","PP_Stone_Crystal_04_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_04_Silver.prefab","",0.719,0.339,0.738
"placed","","Rocks","RocksOther","PP_Stone_Crystal_05_Blue","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_05_Blue.prefab","",0.73,0.38,0.616
"placed","","Rocks","RocksOther","PP_Stone_Crystal_05_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_05_Copper.prefab","",0.73,0.38,0.616
"placed","","Rocks","RocksOther","PP_Stone_Crystal_05_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_05_Gold.prefab","",0.73,0.38,0.616
"placed","","Rocks","RocksOther","PP_Stone_Crystal_05_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_05_Green.prefab","",0.73,0.38,0.616
"placed","","Rocks","RocksOther","PP_Stone_Crystal_05_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_05_Iron.prefab","",0.73,0.38,0.616
"placed","","Rocks","RocksOther","PP_Stone_Crystal_05_Mined","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_05_Mined.prefab","",0.719,0.315,0.589
"placed","","Rocks","RocksOther","PP_Stone_Crystal_05_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_05_Red.prefab","",0.73,0.38,0.616
"placed","","Rocks","RocksOther","PP_Stone_Crystal_05_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_05_Silver.prefab","",0.73,0.38,0.616
"placed","","Rocks","RocksOther","PP_Stone_Crystal_06_Blue","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_06_Blue.prefab","",0.695,0.325,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_06_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_06_Copper.prefab","",0.695,0.325,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_06_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_06_Gold.prefab","",0.695,0.325,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_06_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_06_Green.prefab","",0.695,0.325,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_06_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_06_Iron.prefab","",0.695,0.325,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_06_Mined","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_06_Mined.prefab","",0.695,0.312,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_06_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_06_Red.prefab","",0.695,0.325,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_06_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_06_Silver.prefab","",0.695,0.325,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_07_Blue","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_07_Blue.prefab","",0.695,0.514,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_07_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_07_Copper.prefab","",0.695,0.514,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_07_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_07_Gold.prefab","",0.695,0.514,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_07_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_07_Green.prefab","",0.695,0.514,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_07_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_07_Iron.prefab","",0.695,0.514,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_07_Mined","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_07_Mined.prefab","",0.695,0.29,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_07_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_07_Red.prefab","",0.695,0.514,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_07_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_07_Silver.prefab","",0.695,0.514,0.679
"placed","","Rocks","RocksOther","PP_Stone_Crystal_Gradient_01","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_Gradient_01.prefab","",0.919,0.776,0.804
"placed","","Rocks","RocksOther","PP_Stone_Crystal_Gradient_02","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_Gradient_02.prefab","",0.778,0.714,0.801
"placed","","Rocks","RocksOther","PP_Stone_Crystal_Gradient_03","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_Gradient_03.prefab","",0.915,0.758,0.876
"placed","","Rocks","RocksOther","PP_Stone_Crystal_Gradient_04","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Crystal_Gradient_04.prefab","",0.704,1.128,0.657
"placed","","Rocks","RocksOther","PP_Stone_Plain_01","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Plain_01.prefab","",0.532,0.209,0.436
"placed","","Rocks","RocksOther","PP_Stone_Plain_02","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Plain_02.prefab","",0.727,0.513,0.664
"placed","","Rocks","RocksOther","PP_Stone_Plain_03","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Plain_03.prefab","",0.639,0.422,0.633
"placed","","Rocks","RocksOther","PP_Stone_Veins_01_Blue","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_01_Blue.prefab","",0.527,0.206,0.436
"placed","","Rocks","RocksOther","PP_Stone_Veins_01_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_01_Copper.prefab","",0.527,0.206,0.436
"placed","","Rocks","RocksOther","PP_Stone_Veins_01_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_01_Gold.prefab","",0.527,0.206,0.436
"placed","","Rocks","RocksOther","PP_Stone_Veins_01_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_01_Green.prefab","",0.527,0.206,0.436
"placed","","Rocks","RocksOther","PP_Stone_Veins_01_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_01_Iron.prefab","",0.527,0.206,0.436
"placed","","Rocks","RocksOther","PP_Stone_Veins_01_Mined","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_01_Mined.prefab","",0.527,0.206,0.436
"placed","","Rocks","RocksOther","PP_Stone_Veins_01_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_01_Red.prefab","",0.527,0.206,0.436
"placed","","Rocks","RocksOther","PP_Stone_Veins_01_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_01_Silver.prefab","",0.527,0.206,0.436
"placed","","Rocks","RocksOther","PP_Stone_Veins_02_Blue","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_02_Blue.prefab","",0.709,0.311,0.68
"placed","","Rocks","RocksOther","PP_Stone_Veins_02_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_02_Copper.prefab","",0.709,0.311,0.68
"placed","","Rocks","RocksOther","PP_Stone_Veins_02_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_02_Gold.prefab","",0.709,0.311,0.68
"placed","","Rocks","RocksOther","PP_Stone_Veins_02_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_02_Green.prefab","",0.709,0.311,0.68
"placed","","Rocks","RocksOther","PP_Stone_Veins_02_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_02_Iron.prefab","",0.709,0.311,0.68
"placed","","Rocks","RocksOther","PP_Stone_Veins_02_Mined","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_02_Mined.prefab","",0.709,0.311,0.68
"placed","","Rocks","RocksOther","PP_Stone_Veins_02_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_02_Red.prefab","",0.709,0.311,0.68
"placed","","Rocks","RocksOther","PP_Stone_Veins_02_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_02_Silver.prefab","",0.709,0.311,0.68
"placed","","Rocks","RocksOther","PP_Stone_Veins_03_Blue","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_03_Blue.prefab","",0.695,0.312,0.688
"placed","","Rocks","RocksOther","PP_Stone_Veins_03_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_03_Copper.prefab","",0.695,0.312,0.688
"placed","","Rocks","RocksOther","PP_Stone_Veins_03_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_03_Gold.prefab","",0.695,0.312,0.688
"placed","","Rocks","RocksOther","PP_Stone_Veins_03_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_03_Green.prefab","",0.695,0.312,0.688
"placed","","Rocks","RocksOther","PP_Stone_Veins_03_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_03_Iron.prefab","",0.695,0.312,0.688
"placed","","Rocks","RocksOther","PP_Stone_Veins_03_Mined","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_03_Mined.prefab","",0.695,0.312,0.688
"placed","","Rocks","RocksOther","PP_Stone_Veins_03_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_03_Red.prefab","",0.695,0.312,0.688
"placed","","Rocks","RocksOther","PP_Stone_Veins_03_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stone_Veins_03_Silver.prefab","",0.695,0.312,0.688
"placed","","Rocks","RocksOther","PP_Stones_Crystals_01_Blue","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_01_Blue.prefab","",0.517,0.802,0.572
"placed","","Rocks","RocksOther","PP_Stones_Crystals_01_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_01_Copper.prefab","",0.517,0.802,0.572
"placed","","Rocks","RocksOther","PP_Stones_Crystals_01_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_01_Gold.prefab","",0.517,0.802,0.572
"placed","","Rocks","RocksOther","PP_Stones_Crystals_01_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_01_Green.prefab","",0.517,0.802,0.572
"placed","","Rocks","RocksOther","PP_Stones_Crystals_01_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_01_Iron.prefab","",0.517,0.802,0.572
"placed","","Rocks","RocksOther","PP_Stones_Crystals_01_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_01_Red.prefab","",0.517,0.802,0.572
"placed","","Rocks","RocksOther","PP_Stones_Crystals_01_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_01_Silver.prefab","",0.517,0.802,0.572
"placed","","Rocks","RocksOther","PP_Stones_Crystals_02_Blue","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_02_Blue.prefab","",0.517,0.681,0.53
"placed","","Rocks","RocksOther","PP_Stones_Crystals_02_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_02_Copper.prefab","",0.517,0.681,0.53
"placed","","Rocks","RocksOther","PP_Stones_Crystals_02_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_02_Gold.prefab","",0.517,0.681,0.53
"placed","","Rocks","RocksOther","PP_Stones_Crystals_02_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_02_Green.prefab","",0.517,0.681,0.53
"placed","","Rocks","RocksOther","PP_Stones_Crystals_02_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_02_Iron.prefab","",0.517,0.681,0.53
"placed","","Rocks","RocksOther","PP_Stones_Crystals_02_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_02_Red.prefab","",0.517,0.681,0.53
"placed","","Rocks","RocksOther","PP_Stones_Crystals_02_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_02_Silver.prefab","",0.517,0.681,0.53
"placed","","Rocks","RocksOther","PP_Stones_Crystals_03_Blue","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_03_Blue.prefab","",0.732,0.591,0.706
"placed","","Rocks","RocksOther","PP_Stones_Crystals_03_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_03_Copper.prefab","",0.732,0.591,0.706
"placed","","Rocks","RocksOther","PP_Stones_Crystals_03_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_03_Gold.prefab","",0.732,0.591,0.706
"placed","","Rocks","RocksOther","PP_Stones_Crystals_03_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_03_Green.prefab","",0.732,0.591,0.706
"placed","","Rocks","RocksOther","PP_Stones_Crystals_03_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_03_Iron.prefab","",0.732,0.591,0.706
"placed","","Rocks","RocksOther","PP_Stones_Crystals_03_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_03_Red.prefab","",0.732,0.591,0.706
"placed","","Rocks","RocksOther","PP_Stones_Crystals_03_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_03_Silver.prefab","",0.732,0.591,0.706
"placed","","Rocks","RocksOther","PP_Stones_Crystals_04_Blue","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_04_Blue.prefab","",0.819,0.633,0.718
"placed","","Rocks","RocksOther","PP_Stones_Crystals_04_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_04_Copper.prefab","",0.819,0.633,0.718
"placed","","Rocks","RocksOther","PP_Stones_Crystals_04_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_04_Gold.prefab","",0.819,0.633,0.718
"placed","","Rocks","RocksOther","PP_Stones_Crystals_04_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_04_Green.prefab","",0.819,0.633,0.718
"placed","","Rocks","RocksOther","PP_Stones_Crystals_04_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_04_Iron.prefab","",0.819,0.633,0.718
"placed","","Rocks","RocksOther","PP_Stones_Crystals_04_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_04_Red.prefab","",0.819,0.633,0.718
"placed","","Rocks","RocksOther","PP_Stones_Crystals_04_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_04_Silver.prefab","",0.819,0.633,0.718
"placed","","Rocks","RocksOther","PP_Stones_Crystals_05_Blue","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_05_Blue.prefab","",0.56,0.712,0.511
"placed","","Rocks","RocksOther","PP_Stones_Crystals_05_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_05_Copper.prefab","",0.56,0.712,0.511
"placed","","Rocks","RocksOther","PP_Stones_Crystals_05_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_05_Gold.prefab","",0.56,0.712,0.511
"placed","","Rocks","RocksOther","PP_Stones_Crystals_05_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_05_Green.prefab","",0.56,0.712,0.511
"placed","","Rocks","RocksOther","PP_Stones_Crystals_05_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_05_Iron.prefab","",0.56,0.712,0.511
"placed","","Rocks","RocksOther","PP_Stones_Crystals_05_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_05_Red.prefab","",0.56,0.712,0.511
"placed","","Rocks","RocksOther","PP_Stones_Crystals_05_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_05_Silver.prefab","",0.56,0.712,0.511
"placed","","Rocks","RocksOther","PP_Stones_Crystals_06_Blue","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_06_Blue.prefab","",0.576,0.741,0.581
"placed","","Rocks","RocksOther","PP_Stones_Crystals_06_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_06_Copper.prefab","",0.576,0.741,0.581
"placed","","Rocks","RocksOther","PP_Stones_Crystals_06_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_06_Gold.prefab","",0.576,0.741,0.581
"placed","","Rocks","RocksOther","PP_Stones_Crystals_06_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_06_Green.prefab","",0.576,0.741,0.581
"placed","","Rocks","RocksOther","PP_Stones_Crystals_06_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_06_Iron.prefab","",0.576,0.741,0.581
"placed","","Rocks","RocksOther","PP_Stones_Crystals_06_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_06_Red.prefab","",0.576,0.741,0.581
"placed","","Rocks","RocksOther","PP_Stones_Crystals_06_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_06_Silver.prefab","",0.576,0.741,0.581
"placed","","Rocks","RocksOther","PP_Stones_Crystals_07_Blue","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_07_Blue.prefab","",0.472,0.628,0.43
"placed","","Rocks","RocksOther","PP_Stones_Crystals_07_Copper","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_07_Copper.prefab","",0.472,0.628,0.43
"placed","","Rocks","RocksOther","PP_Stones_Crystals_07_Gold","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_07_Gold.prefab","",0.472,0.628,0.43
"placed","","Rocks","RocksOther","PP_Stones_Crystals_07_Green","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_07_Green.prefab","",0.472,0.628,0.43
"placed","","Rocks","RocksOther","PP_Stones_Crystals_07_Iron","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_07_Iron.prefab","",0.472,0.628,0.43
"placed","","Rocks","RocksOther","PP_Stones_Crystals_07_Red","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_07_Red.prefab","",0.472,0.628,0.43
"placed","","Rocks","RocksOther","PP_Stones_Crystals_07_Silver","Assets/PurePoly/Mining_Pack/Prefabs/Ores and Crystals/PP_Stones_Crystals_07_Silver.prefab","",0.472,0.628,0.43
"placed","","Rocks","RocksOther","PP_Pillar_Stone_01","Assets/PurePoly/Mining_Pack/Prefabs/Pillars, Runes/PP_Pillar_Stone_01.prefab","",0.729,2.429,0.631
"placed","","Rocks","RocksOther","PP_Pillar_Stone_02","Assets/PurePoly/Mining_Pack/Prefabs/Pillars, Runes/PP_Pillar_Stone_02.prefab","",0.729,2.433,0.631
"placed","","Rocks","RocksOther","PP_Pillar_Stone_03","Assets/PurePoly/Mining_Pack/Prefabs/Pillars, Runes/PP_Pillar_Stone_03.prefab","",0.754,2.802,0.754
